Subject,Interval,Date/Time,Light/Dark,Volume O2,O2 In,O2 Out,Delta O2,Accumulated O2,Volume CO2,CO2 In,CO2 Out,Delta CO2,Accumulated CO2,RER,Heat,Flow,Feed Weight 1,Feed Acc. 1,X Total,X Ambulatory,Y Total,Y Ambulatory,Wheel,Wheel Accumulated,Event Log,
1106,134,9/18/2014 1:53:41 AM,Dark,5007.167,20.85163,20.48995,0.361673,6.113729,4676.389,0.03877927,0.3812878,0.3425085,5.707963,0.933939,0.5447627,0.4985885,-0.04138565,-14.91737,1276,373,1699,913,0,0,,
1106,135,9/18/2014 2:19:41 AM,Dark,3700.436,20.85163,20.58462,0.2670073,6.155045,3606.586,0.03940473,0.3010272,0.2616225,5.747267,0.974638,0.4066601,0.5034041,-0.1462307,-15.0636,30,4,6,0,0,0,,
1106,136,9/18/2014 2:44:41 AM,Dark,5457.245,20.85163,20.45715,0.3944744,6.196873,5283.803,0.03872923,0.4232194,0.3844902,5.787873,0.9682181,0.5987791,0.5018315,0.1326008,-14.931,1492,712,1944,1113,0,0,,
1106,137,9/18/2014 3:10:41 AM,Dark,5338.351,20.85163,20.46642,0.3852027,6.248119,4896.222,0.04021785,0.3997392,0.3595214,5.836194,0.9171787,0.5783792,0.4973285,2.986614,-11.94439,1958,604,947,269,0,0,,
1106,138,9/18/2014 3:35:41 AM,Dark,4257.388,20.85163,20.54202,0.3096023,6.291903,4095.695,0.03907949,0.3393061,0.3002266,5.877225,0.9620206,0.4664164,0.4981685,-0.5131788,-12.45757,218,5,30,9,0,0,,
1106,139,9/18/2014 4:01:41 AM,Dark,3956.362,20.85163,20.56861,0.2830127,6.330891,3577.463,0.03978002,0.3009146,0.2611346,5.913643,0.9042304,0.427266,0.5002881,-0.4897499,-12.94732,643,52,0,0,0,0,,
1106,140,9/18/2014 4:26:41 AM,Dark,4077.467,20.85163,20.56086,0.2907706,6.367563,3507.156,0.03984256,0.2974745,0.257632,5.945981,0.8601311,0.4354909,0.4971353,0.6878958,-12.25942,108,6,0,0,0,0,,
1106,141,9/18/2014 4:52:41 AM,Dark,4757.124,20.85163,20.51349,0.3381395,6.409513,4259.715,0.04109351,0.3506397,0.3095462,5.982863,0.8954393,0.512615,0.5025359,-0.01553822,-12.27496,628,52,50,21,0,0,,
1106,142,9/18/2014 5:17:41 AM,Dark,5605.708,20.85163,20.44751,0.4041189,6.456828,5185.041,0.04071823,0.4204673,0.3797491,6.025989,0.9249575,0.6085228,0.4986099,0.01098728,-12.26397,1966,929,1911,953,0,0,,
1106,143,9/18/2014 5:43:41 AM,Dark,4514.93,20.85163,20.52536,0.3262641,6.504856,4347.851,0.04103096,0.3576699,0.3166389,6.07123,0.9629942,0.4947499,0.5014277,-0.2323809,-12.49635,797,100,331,116,0,0,,
1106,144,9/18/2014 6:08:41 AM,Dark,3887.639,20.85163,20.57246,0.2791698,6.5432,3534.907,0.04098092,0.2997262,0.2587453,6.1072,0.9092684,0.4203729,0.4989011,0.09966087,-12.39669,187,1,0,0,0,0,,
1106,145,9/18/2014 6:34:41 AM,Dark,5241.986,20.85163,20.48067,0.3709521,6.586561,4409.325,0.04184407,0.3645877,0.3227436,6.144926,0.8411555,0.5571815,0.4989304,0.4283361,-11.96836,415,147,466,209,0,0,,
1106,146,9/18/2014 6:59:41 AM,Dark,5420.431,20.85163,20.46074,0.3908837,6.635233,4884.127,0.04078078,0.4004272,0.3596464,6.187354,0.901059,0.5849135,0.4959316,-0.2598934,-12.22825,1567,660,1050,420,0,0,,
1106,147,9/18/2014 7:25:41 AM,Light,4737.918,20.85163,20.51179,0.3398385,6.683446,4276.875,0.04203172,0.355168,0.3131363,6.230833,0.9026908,0.5114729,0.4987741,0.3769159,-11.85133,775,165,207,72,0,0,,
1106,148,9/18/2014 7:50:41 AM,Light,4095.349,20.85163,20.5559,0.2957284,6.723757,3799.757,0.04078078,0.3193661,0.2785853,6.267693,0.9278225,0.4448838,0.498084,-0.0705862,-11.92192,65,0,4,0,0,0,,
1106,149,9/18/2014 8:16:41 AM,Light,3664.653,20.85163,20.59133,0.2603008,6.760588,3124.467,0.04196917,0.2709545,0.2289853,6.300553,0.8525956,0.3906552,0.4983,0.765254,-11.15666,0,0,0,0,0,0,,
1106,150,9/18/2014 8:41:41 AM,Light,3842.071,20.85163,20.58164,0.2699839,6.794856,3077.979,0.04153134,0.2672017,0.2256703,6.328864,0.8011249,0.4042301,0.4981121,-0.2239313,-11.3806,0,0,0,0,0,0,,
1106,151,9/18/2014 9:07:41 AM,Light,5106.118,20.85163,20.48865,0.3629755,6.837354,4426.943,0.04268221,0.3663765,0.3236943,6.364511,0.8669881,0.5463003,0.4994459,0.2380629,-11.14253,265,130,278,63,0,0,,
1106,152,9/18/2014 9:32:41 AM,Light,4453.799,20.85163,20.5313,0.3203319,6.88098,4081.74,0.04203172,0.3408197,0.298788,6.403345,0.9164625,0.4824571,0.4988729,-0.3057508,-11.44828,1180,326,351,115,0,0,,
1106,153,9/18/2014 9:58:41 AM,Light,3492.02,20.85163,20.60188,0.2497428,6.918686,3159.93,0.04263217,0.2732062,0.230574,6.437708,0.9049004,0.3771827,0.5004696,-0.424715,-11.873,14,0,0,0,0,0,,
1106,154,9/18/2014 10:23:41 AM,Light,4988.057,20.85163,20.49706,0.3545676,6.957417,4436.022,0.0414813,0.3642749,0.3227937,6.4724,0.8893288,0.5366771,0.5018597,0.2376299,-11.63537,418,159,140,10,0,0,,
1106,155,9/18/2014 10:49:41 AM,Light,4693.967,20.85163,20.51718,0.3344482,7.003375,4293.801,0.04328267,0.3547678,0.3114851,6.51384,0.9147488,0.5082561,0.5034,0.05303097,-11.58234,858,207,393,122,0,0,,
1106,156,9/18/2014 11:14:41 AM,Light,4741.728,20.85163,20.51255,0.3390816,7.046445,4195.476,0.04178153,0.3492011,0.3074195,6.552588,0.884799,0.5095941,0.4983845,0.09413815,-11.4882,21,14,12,5,0,0,,
1106,157,9/18/2014 11:40:41 AM,Light,4000.438,20.85163,20.56966,0.2819687,7.087934,3309.986,0.04083081,0.2828635,0.2420327,6.588204,0.8274059,0.42373,0.4994365,0.1631622,-11.32504,27,11,35,2,0,0,,
1106,158,9/18/2014 12:05:41 PM,Light,3810.704,20.85163,20.58295,0.2686814,7.123587,3130.187,0.03944643,0.2687028,0.2292564,6.617599,0.8214197,0.4030175,0.4986287,0.5082293,-10.81681,0,0,0,0,0,0,,
1106,159,9/18/2014 12:31:41 PM,Light,3632.937,20.85163,20.59044,0.2611845,7.15892,3157.12,0.03959238,0.272956,0.2333636,6.647446,0.869027,0.3888856,0.4940547,0.6850224,-10.13179,0,0,0,0,0,0,,
1106,160,9/18/2014 12:56:41 PM,Light,3424.627,20.85163,20.60656,0.2450684,7.191132,2942.528,0.04259464,0.2595459,0.2169513,6.675285,0.8592258,0.3656811,0.4953132,0.05378628,-10.078,47,16,10,0,0,0,,
1106,161,9/18/2014 1:22:41 PM,Light,3827.794,20.85163,20.57969,0.2719414,7.225566,3231.49,0.04190662,0.2792107,0.2373041,6.704598,0.8442174,0.4071805,0.4973044,-0.1377916,-10.21579,22,0,0,0,0,0,,
1106,162,9/18/2014 1:47:41 PM,Light,3808.029,20.85163,20.58185,0.2697751,7.26042,3261.123,0.0401553,0.2783351,0.2381798,6.734235,0.8563808,0.4063283,0.5000147,-0.1563015,-10.37209,164,0,12,0,0,0,,
1106,163,9/18/2014 2:13:41 PM,Light,3269.037,20.85163,20.6164,0.2352275,7.294008,2919.233,0.03952983,0.254392,0.2148622,6.763569,0.8929948,0.352047,0.4961585,-0.1096745,-10.48177,0,0,0,0,0,0,,
1106,164,9/18/2014 2:38:41 PM,Light,3326.139,20.85163,20.61563,0.2360018,7.324113,2823.049,0.03865417,0.2454978,0.2068436,6.789778,0.8487464,0.3542238,0.4984221,0.2124529,-10.26931,0,0,0,0,0,0,,
1108,1,9/15/2014 5:23:41 PM,Light,4410.868,20.85163,20.50499,0.3466419,0.0001481316,3894.355,0.06367305,0.3774099,0.3137368,0.0001307854,0.8828999,0.5228999,0.5002784,0,0,1247,616,626,331,0,0,9/15/2014 5:23:16 PM - opened the doors to check the food chambers,
1108,2,9/15/2014 5:48:41 PM,Light,4560.351,20.85163,20.49843,0.3531967,0.04534316,3779.14,0.07145392,0.3750331,0.3035791,0.03878408,0.828695,0.533257,0.5017533,0.1216736,0.1216736,705,239,915,512,0,0,,
1108,3,9/15/2014 6:14:41 PM,Light,5105.724,20.85163,20.44861,0.4030165,0.09599288,4488.495,0.06388154,0.4273725,0.363491,0.08211014,0.8791105,0.6046974,0.4976801,0.09149169,0.2131653,3074,1500,3250,1713,0,0,,
1108,4,9/15/2014 6:39:41 PM,Light,5191.419,20.85163,20.44231,0.4093128,0.1478662,4564.009,0.05859422,0.4277728,0.3691786,0.1277134,0.8791448,0.614852,0.498253,-0.1039429,0.1092224,3813,2167,5237,3157,0,0,,
1108,5,9/15/2014 7:05:41 PM,Dark,4858.605,20.85163,20.46334,0.3882874,0.2005127,4682.566,0.05110106,0.4281732,0.3770722,0.1761582,0.9637675,0.5876828,0.500464,0,0.1092224,2936,1261,4022,2433,0,0,,
1108,6,9/15/2014 7:30:41 PM,Dark,5302.445,20.85163,20.43405,0.417574,0.2517064,4708.032,0.04803625,0.4276978,0.3796616,0.2234637,0.8878983,0.6293842,0.4997746,-0.01024374,0.09897866,4000,2267,5368,3388,0,0,,
1108,7,9/15/2014 7:56:41 PM,Dark,5209.096,20.85163,20.43952,0.4121055,0.3067748,4679.153,0.04528417,0.4235072,0.378223,0.2726427,0.898266,0.6199127,0.4985936,-0.1188558,-0.01987714,3519,1903,4517,2872,0,0,,
1108,8,9/15/2014 8:21:41 PM,Dark,5337.596,20.85163,20.4295,0.4221266,0.3599059,4949.936,0.04353285,0.4410329,0.3975,0.3211538,0.9273719,0.639833,0.5018597,0.1571604,0.1372833,3825,2121,4945,3022,0,0,,
1108,9,9/15/2014 8:47:41 PM,Dark,5420.458,20.85163,20.42236,0.4292643,0.4162687,4918.125,0.04290738,0.4400822,0.3971748,0.3728521,0.9073265,0.6465291,0.4990476,0.5687002,0.7059835,4266,2314,4110,2509,0,0,,
1108,10,9/15/2014 9:12:41 PM,Dark,5542.243,20.85163,20.41248,0.4391475,0.4714954,5187.754,0.04196917,0.4585961,0.416627,0.4237649,0.9360386,0.6657956,0.5018218,-0.2279561,0.4780274,5569,3729,5852,3737,0,0,,
1108,11,9/15/2014 9:38:41 PM,Dark,5478.793,20.85163,20.41529,0.4363386,0.5292335,5037.46,0.04221936,0.4502774,0.408058,0.4773323,0.9194471,0.6554653,0.4975204,0.01913965,0.4971671,4341,2662,2903,1703,0,0,,
1108,12,9/15/2014 10:03:41 PM,Dark,5267.871,20.85163,20.43189,0.4197366,0.5833663,4961.305,0.0413437,0.4415208,0.4001771,0.5276998,0.9418045,0.6337398,0.4996431,0.3267211,0.8238882,6145,4012,5147,3268,0,0,,
1108,13,9/15/2014 10:29:41 PM,Dark,5478.148,20.85163,20.41107,0.4405544,0.6396683,5223.109,0.04078078,0.4649509,0.4241702,0.5810603,0.9534443,0.6609362,0.4962525,0.2413076,1.065196,5759,3739,5852,3783,0,0,,
1108,14,9/15/2014 10:54:41 PM,Dark,5395.925,20.85163,20.41889,0.4327418,0.6944451,5154.072,0.04078078,0.4580332,0.4172524,0.6333342,0.9551787,0.6512948,0.4978116,0.5257466,1.590942,3499,2032,4398,2506,0,0,,
1108,15,9/15/2014 11:20:41 PM,Dark,5305.578,20.85163,20.42911,0.4225144,0.7505087,5049.335,0.04138122,0.4475878,0.4062066,0.6867881,0.9517031,0.6398405,0.500958,0.4803367,2.071279,4379,2580,2880,1480,0,0,,
1108,16,9/15/2014 11:45:41 PM,Dark,5494.949,20.85163,20.41004,0.4415922,0.8049195,5206.779,0.04078078,0.4638501,0.4230693,0.738456,0.9475573,0.6619996,0.4959895,-0.356842,1.714437,4681,2990,2704,1290,0,0,,
1108,17,9/16/2014 12:11:41 AM,Dark,5329.339,20.85163,20.42221,0.4294172,0.8616253,5310.229,0.0413437,0.4695419,0.4281982,0.7935563,0.9964142,0.6498045,0.4997746,0,1.714437,5276,3217,3228,1810,0,0,,
1108,18,9/16/2014 12:36:41 AM,Dark,5380.58,20.85163,20.41952,0.4321067,0.9155774,5064.634,0.0406807,0.4524665,0.4117858,0.8458156,0.9412802,0.647215,0.4956701,0.2396188,1.954056,3454,1995,3395,1887,0,0,,
1108,19,9/16/2014 1:02:41 AM,Dark,4220.308,20.85163,20.51254,0.3390878,0.9658569,4002.898,0.0413437,0.3664641,0.3251204,0.8933026,0.9484849,0.5085549,0.4961867,0.4587758,2.412832,1416,618,1745,705,0,0,,
1108,20,9/16/2014 1:27:41 AM,Dark,4150.384,20.85163,20.51945,0.3321825,1.008023,3859.409,0.0414813,0.3549679,0.3134866,0.9329066,0.9298921,0.4978301,0.4961585,-0.2750654,2.137766,2262,1203,2500,1493,0,0,,
1108,21,9/16/2014 1:53:41 AM,Dark,3149.455,20.85163,20.59958,0.2520508,1.04625,2931.969,0.04133119,0.2794109,0.2380797,0.968471,0.9309449,0.3778695,0.4963126,0.2042084,2.341974,72,23,4,0,0,0,,
1108,22,9/16/2014 2:18:41 AM,Dark,3195.277,20.85163,20.60033,0.2512951,1.078212,2784.089,0.04159389,0.2666012,0.2250074,0.9972632,0.871314,0.3776911,0.4986757,0.1171622,2.459137,92,36,3,0,0,0,,
1108,23,9/16/2014 2:44:41 AM,Dark,5233.996,20.85163,20.44114,0.4104873,1.122408,4576.571,0.04083081,0.409434,0.3686032,1.035856,0.8743933,0.6191538,0.5003935,0.3818357,2.840972,3584,1993,3081,1933,0,0,,
1108,24,9/16/2014 3:09:41 AM,Dark,4866.211,20.85163,20.46395,0.3876747,1.173281,4605.457,0.04090587,0.4119609,0.3710551,1.082111,0.9464153,0.5860874,0.5002066,-0.1492412,2.691731,4227,2540,2634,1374,0,0,,
1108,25,9/16/2014 3:35:41 AM,Dark,5474.224,20.85163,20.41261,0.439012,1.227465,5217.571,0.04146879,0.4640377,0.4225689,1.133584,0.9531161,0.6604093,0.497605,2.009928,4.70166,4509,2709,3234,1731,0,0,,
1108,26,9/16/2014 4:00:41 AM,Dark,5331.046,20.85163,20.42735,0.424283,1.281894,4950.932,0.04109351,0.4410829,0.3999894,1.184803,0.928698,0.6392585,0.4988354,1.74024,6.441899,4942,3138,2747,1350,0,0,,
1108,27,9/16/2014 4:26:41 AM,Dark,5310.707,20.85163,20.42632,0.425312,1.337646,5046.062,0.04146879,0.4498395,0.4083707,1.237179,0.9501678,0.6402162,0.4979807,0.9056602,7.347559,4116,2453,2278,1053,0,0,,
1108,28,9/16/2014 4:51:41 AM,Dark,5319.147,20.85163,20.43186,0.4197702,1.391194,4887.3,0.04103097,0.4333771,0.3923461,1.287216,0.9188127,0.6362653,0.5020193,-0.2511902,7.096369,2919,1416,1991,833,0,0,,
1108,29,9/16/2014 5:17:41 AM,Dark,5443.713,20.85163,20.41735,0.4342768,1.447583,5076.717,0.04065568,0.4514407,0.410785,1.339421,0.9325835,0.6533988,0.4980652,0.5773978,7.673767,1698,773,1264,338,0,0,,
1108,30,9/16/2014 5:42:41 AM,Dark,4959.116,20.85163,20.45515,0.3964729,1.499979,4713.659,0.04103097,0.4218184,0.3807874,1.388733,0.9505039,0.5978809,0.4988729,0.1141863,7.787953,2194,956,908,310,0,0,,
1108,31,9/16/2014 6:08:41 AM,Dark,5110.929,20.85163,20.44514,0.4064878,1.552738,4846.486,0.0401553,0.4298244,0.3896691,1.438821,0.9482593,0.615842,0.5012398,-0.4395547,7.348399,2163,1058,1367,405,0,0,,
1108,32,9/16/2014 6:33:41 AM,Dark,4241.849,20.85163,20.51791,0.3337162,1.599838,3781.737,0.04128115,0.3456984,0.3044173,1.482268,0.8915303,0.5039536,0.5006669,0.01198292,7.360382,1922,607,434,85,0,0,,
1108,33,9/16/2014 6:59:41 AM,Dark,3589.643,20.85163,20.57047,0.2811534,1.640857,3076.028,0.04093089,0.2892808,0.2483499,1.518184,0.8569175,0.4227669,0.4991844,-0.06196547,7.298416,189,11,0,0,0,0,,
1108,34,9/16/2014 7:24:41 AM,Light,3653.54,20.85163,20.56806,0.283572,1.677345,3103.257,0.04065568,0.2893434,0.2486877,1.549313,0.8493835,0.4294723,0.502921,-0.03829575,7.26012,25,1,0,0,0,0,,
1108,35,9/16/2014 7:50:41 AM,Light,4874.517,20.85163,20.47214,0.379488,1.722044,4205.432,0.04084332,0.3779103,0.3370669,1.587621,0.8627382,0.5749369,0.5028376,-0.199295,7.060825,1802,659,793,282,0,0,,
1108,36,9/16/2014 8:15:41 AM,Light,3724.014,20.85163,20.56265,0.2889809,1.76534,3080.094,0.04209427,0.2900689,0.2479747,1.624303,0.8270898,0.4352833,0.5006105,-0.01046753,7.050358,84,5,0,0,0,0,9/16/2014 8:26:30 AM - checked food and water,
1108,37,9/16/2014 8:41:41 AM,Light,4634.62,20.85163,20.49172,0.3599031,1.809146,3935.313,0.045722,0.3612727,0.3155507,1.661071,0.8491126,0.5447604,0.5026325,-0.4214883,6.62887,1288,481,219,90,0,0,,
1108,38,9/16/2014 9:06:41 AM,Light,3555.569,20.85163,20.57052,0.2811074,1.850386,3196.343,0.04563444,0.3037918,0.2581573,1.696985,0.898968,0.4232078,0.498995,0.6158657,7.244735,421,110,8,0,0,0,,
1108,39,9/16/2014 9:32:41 AM,Light,3948.808,20.85163,20.54778,0.3038417,1.889708,3214.108,0.0445336,0.3018528,0.2573192,1.730569,0.813944,0.460012,0.5034282,-0.6277375,6.616998,51,10,0,0,0,0,,
1108,40,9/16/2014 9:57:41 AM,Light,4664.013,20.85163,20.48961,0.362016,1.933107,3845.634,0.04378304,0.3536419,0.3098589,1.766143,0.8245333,0.5448003,0.5002066,0.246007,6.863005,1457,608,532,265,0,0,,
1108,41,9/16/2014 10:23:41 AM,Light,3900.297,20.85163,20.54615,0.3054773,1.977963,3307.368,0.04338274,0.3109222,0.2675394,1.803609,0.8479785,0.4583153,0.4982342,-0.1417136,6.721291,1191,439,170,53,0,0,,
1108,42,9/16/2014 10:48:41 AM,Light,3756.044,20.85163,20.55745,0.2941736,2.016529,3240.951,0.0435954,0.3049176,0.2613222,1.836595,0.8628628,0.4430299,0.4998403,-0.2928772,6.428414,34,6,0,0,0,0,,
1108,43,9/16/2014 11:14:41 AM,Light,3728.364,20.85163,20.56129,0.2903431,2.055739,3178.463,0.04378304,0.2991758,0.2553928,1.870225,0.8525088,0.4386149,0.5015873,-0.0584774,6.369936,41,9,2,0,0,0,,
1108,44,9/16/2014 11:39:41 AM,Light,3729.802,20.85163,20.56324,0.2883918,2.09331,3037.016,0.04415832,0.2884678,0.2443094,1.901533,0.8142568,0.4345339,0.5010207,0.1973929,6.567329,90,15,0,0,0,0,,
1108,45,9/16/2014 12:05:41 PM,Light,4886.62,20.85163,20.47252,0.379104,2.138471,3946.618,0.04543429,0.3644417,0.3190074,1.938136,0.8076375,0.5683434,0.4986276,-0.6607065,5.906623,2568,1225,599,217,0,0,,
1108,46,9/16/2014 12:30:41 PM,Light,3910.976,20.85163,20.54774,0.3038902,2.182772,3271.894,0.04513406,0.3083577,0.2632237,1.974488,0.8365928,0.4582436,0.5009768,0.002314568,5.908937,2093,932,629,181,0,0,,
1108,47,9/16/2014 12:56:41 PM,Light,3663.795,20.85163,20.56732,0.2843115,2.222453,2966.741,0.04515908,0.284915,0.239756,2.007167,0.8097452,0.4263515,0.4987253,-1.237207,4.67173,11,3,0,0,0,0,,
1108,48,9/16/2014 1:21:41 PM,Light,3845.539,20.85163,20.55563,0.2959931,2.260284,3076.947,0.04493391,0.2920955,0.2471616,2.037614,0.8001342,0.4463998,0.5017564,-0.2921705,4.37956,53,4,0,0,0,0,,
1108,49,9/16/2014 1:47:41 PM,Light,3619.791,20.85163,20.5719,0.2797254,2.299391,3000.684,0.04448357,0.2849651,0.2404815,2.069453,0.8289663,0.4233034,0.5029022,-0.5064602,3.873099,26,10,1,0,0,0,,
1108,50,9/16/2014 2:12:41 PM,Light,4281.128,20.85163,20.52003,0.3316009,2.339203,3539.624,0.0434703,0.327935,0.2844647,2.102409,0.8267971,0.5003645,0.5015028,0.5093284,4.382428,1009,429,234,106,0,0,,
1108,51,9/16/2014 2:38:41 PM,Light,3700.745,20.85163,20.56575,0.2858787,2.381011,3073.363,0.04258213,0.2887179,0.2461358,2.137047,0.8304716,0.4329363,0.5032479,-0.1242318,4.258196,702,49,6,0,0,0,,
1108,52,9/16/2014 3:03:41 PM,Light,3509.896,20.85163,20.57789,0.2737386,2.417331,2938.023,0.04284483,0.2800614,0.2372166,2.167327,0.8370684,0.4112994,0.4991735,-0.2130742,4.045122,22,3,0,0,0,0,,
1108,53,9/16/2014 3:29:41 PM,Light,3544.629,20.85163,20.57728,0.2743463,2.45429,2915.78,0.04284483,0.2772092,0.2343644,2.197995,0.8225911,0.4138407,0.5014277,-0.5324607,3.512661,33,6,0,0,0,0,,
1108,54,9/16/2014 3:54:41 PM,Light,3918.233,20.85163,20.54699,0.3046347,2.49189,3285.298,0.04178153,0.3061311,0.2643495,2.229239,0.8384641,0.4593123,0.5008829,-0.7154942,2.797167,828,187,355,0,0,0,,
1108,55,9/16/2014 4:20:41 PM,Light,3558.208,20.85163,20.57619,0.2754351,2.531054,3006.099,0.04128115,0.2817752,0.240494,2.262195,0.844835,0.4177839,0.5037754,0.01262903,2.809796,503,6,2,0,0,0,,
1108,56,9/16/2014 4:45:41 PM,Light,3966.715,20.85163,20.53984,0.3117873,2.568967,3459.316,0.04193164,0.321305,0.2793734,2.294772,0.8720859,0.4689686,0.499042,-0.9789329,1.830863,674,129,187,1,0,0,,
1108,57,9/16/2014 5:11:41 PM,Light,3756.499,20.85163,20.5617,0.289923,2.609426,3134.3,0.04234445,0.2929211,0.2505767,2.329311,0.8343675,0.4398947,0.5041288,-0.6527967,1.178066,2523,1420,1008,426,0,0,,
1108,58,9/16/2014 5:36:41 PM,Light,4038.744,20.85163,20.53848,0.3131532,2.648699,3343.998,0.04128115,0.3102342,0.268953,2.361948,0.8279797,0.4721777,0.5011086,-1.472998,-0.2949314,415,193,112,39,0,0,,
1108,59,9/16/2014 6:02:41 PM,Light,4767.739,20.85163,20.4819,0.3697229,2.694848,4131.288,0.04190663,0.3714679,0.3295612,2.401125,0.8665086,0.5628783,0.5052221,-0.2767129,-0.5716443,3425,1812,1400,643,0,0,,
1108,60,9/16/2014 6:27:41 PM,Light,5364.318,20.85163,20.432,0.4196235,2.745898,4726.282,0.04093089,0.420067,0.3791361,2.445755,0.8810592,0.6356354,0.5024045,0.3807578,-0.1908865,3940,2405,1566,603,0,0,,
1108,61,9/16/2014 6:53:41 PM,Light,5209.374,20.85163,20.4401,0.4115238,2.801291,4642.985,0.0418816,0.4171899,0.3753083,2.494839,0.8912751,0.618861,0.4985818,0.08266687,-0.1082196,5218,3251,1683,634,0,0,,
1108,62,9/16/2014 7:18:41 PM,Dark,5186.02,20.85163,20.44185,0.4097801,2.853658,4622.754,0.04115606,0.4149132,0.3737571,2.541515,0.8913878,0.6161039,0.4984691,-0.5150046,-0.6232243,4009,2362,809,221,0,0,,
1108,63,9/16/2014 7:44:41 PM,Dark,5003.361,20.85163,20.45119,0.40044,2.907037,4744.166,0.04171898,0.4255712,0.3838522,2.59059,0.9481958,0.6028711,0.4980934,0.4042664,-0.2189579,2914,1632,557,107,0,0,,
1108,64,9/16/2014 8:09:41 PM,Dark,5427.88,20.85163,20.42228,0.4293438,2.959592,4923.726,0.04078078,0.4379556,0.3971748,2.639295,0.9071176,0.6473807,0.4996149,0.4158578,0.1968999,2894,1400,712,215,0,0,,
1108,65,9/16/2014 8:35:41 PM,Dark,5628.867,20.85163,20.40413,0.4474945,3.017521,5237.887,0.04165643,0.4642004,0.422544,2.692537,0.9305401,0.6752798,0.4995773,0.5093226,0.7062225,3021,1613,1693,649,0,0,,
1108,66,9/16/2014 9:00:41 PM,Dark,5260.048,20.85163,20.43246,0.4191686,3.072368,4922.661,0.04071823,0.4383308,0.3976126,2.743716,0.9358585,0.631867,0.4989499,0.03724718,0.7434697,2428,1285,1212,416,0,0,,
1108,67,9/16/2014 9:26:41 PM,Dark,5213.341,20.85163,20.43585,0.4157806,3.127237,4983.221,0.041081,0.4422088,0.4011278,2.795614,0.9558593,0.6293625,0.5006574,0.1400437,0.8835135,2134,1084,940,312,0,0,,
1108,68,9/16/2014 9:51:41 PM,Dark,4913.435,20.85163,20.45897,0.3926623,3.178246,4672.678,0.0401553,0.4174401,0.3772848,2.84425,0.9510003,0.5924461,0.4991265,0.2472835,1.130797,1722,660,743,276,0,0,,
1108,69,9/16/2014 10:17:41 PM,Dark,3476.522,20.85163,20.57248,0.2791437,3.222177,3360.218,0.04065568,0.3123607,0.2717051,2.886312,0.9665458,0.4207978,0.4984033,0.1557107,1.286508,90,19,0,0,0,0,,
1108,70,9/16/2014 10:42:41 PM,Dark,3897.927,20.85163,20.54008,0.3115462,3.259332,3663.698,0.03990511,0.3364539,0.2965488,2.9217,0.9399096,0.4687116,0.4978972,0.1726537,1.459161,195,28,0,0,0,0,,
1108,71,9/16/2014 11:08:41 PM,Dark,5027.396,20.85163,20.44664,0.4049839,3.306111,4837.473,0.04009276,0.4328767,0.392784,2.966258,0.9622222,0.6078679,0.496337,0.1264653,1.585627,1760,968,1466,635,0,0,,
1108,72,9/16/2014 11:33:41 PM,Dark,5479.341,20.85163,20.40932,0.4423056,3.359047,5364.82,0.03947979,0.4744414,0.4349616,3.017661,0.9790996,0.6652678,0.4970647,-0.4768314,1.108795,2522,1360,1978,958,0,0,,
1108,73,9/16/2014 11:59:41 PM,Dark,5482.694,20.85163,20.41491,0.4367189,3.416477,5283.475,0.03978002,0.4638501,0.4240701,3.073446,0.963664,0.6631539,0.5021039,1.361785,2.470581,2440,1228,2144,1065,0,0,,
1108,74,9/17/2014 12:24:41 AM,Dark,5516.075,20.85163,20.41199,0.4396397,3.471884,5353.297,0.039092,0.4684035,0.4293115,3.12703,0.9704902,0.6683131,0.5025265,-0.1624365,2.308144,3602,2099,2137,775,0,0,,
1108,75,9/17/2014 12:50:41 AM,Dark,5150.517,20.85163,20.44268,0.4089511,3.52776,4897.934,0.03971747,0.4326391,0.3929216,3.180728,0.9509597,0.6210265,0.5023668,0.2740059,2.58215,2420,1207,839,295,0,0,,
1108,76,9/17/2014 1:15:41 AM,Dark,3599.371,20.85163,20.56724,0.2843873,3.571811,3340.377,0.03934219,0.3072944,0.2679522,3.222203,0.9280446,0.4315391,0.5024078,0.5461798,3.12833,930,380,483,120,0,0,,
1108,77,9/17/2014 1:41:41 AM,Dark,3780.799,20.85163,20.55383,0.2978027,3.610479,3380.076,0.03984256,0.3121105,0.272268,3.257412,0.8940108,0.4494579,0.5003287,-0.006855965,3.121474,258,30,16,0,0,0,,
1108,78,9/17/2014 2:06:41 AM,Dark,4789.61,20.85163,20.46728,0.3843513,3.65367,4634.421,0.03988009,0.4143127,0.3744326,3.297806,0.9675988,0.5798841,0.4988072,0.07000828,3.191482,2175,1001,1971,993,0,0,,
1108,79,9/17/2014 2:32:41 AM,Dark,5379.346,20.85163,20.42231,0.4293128,3.706955,5154.43,0.04048055,0.4554688,0.4149882,3.349098,0.958189,0.6497762,0.5005617,3.408641,6.600123,2976,1521,1970,893,0,0,,
1108,80,9/17/2014 2:57:41 AM,Dark,5545.239,20.85163,20.41284,0.4387858,3.76199,5214.416,0.04028039,0.4580958,0.4178154,3.401333,0.9403411,0.6668662,0.5029646,1.278952,7.879075,2774,1574,1806,749,0,0,,
