Subject,Interval,Date/Time,Light/Dark,Volume O2,O2 In,O2 Out,Delta O2,Accumulated O2,Volume CO2,CO2 In,CO2 Out,Delta CO2,Accumulated CO2,RER,Heat,Flow,Feed Weight 1,Feed Acc. 1,X Total,X Ambulatory,Y Total,Y Ambulatory,Wheel,Wheel Accumulated,
1219,73,9/20/2014 12:35:06 PM,Light,2909.231,20.86589,20.68492,0.1809714,1.770168,2289.15,0.03933121,0.1883732,0.149042,1.554523,0.7868572,0.2787966,0.5127923,-0.2030082,2.153915,1,1,0,0,0,0,
1219,74,9/20/2014 12:52:06 PM,Light,3004.688,20.86589,20.67858,0.1873118,1.786951,2375.953,0.03918241,0.194077,0.1548945,1.567761,0.7907486,0.2882328,0.5121255,0.1730552,2.326971,8,0,4,0,0,0,
1219,75,9/20/2014 1:09:06 PM,Light,2861.938,20.86589,20.68568,0.1802177,1.803596,2387.181,0.03913281,0.1948581,0.1557253,1.581277,0.8341136,0.2776017,0.5117874,0.03874731,2.365718,13,1,19,1,0,0,
1219,76,9/20/2014 1:26:06 PM,Light,2908.564,20.86589,20.68258,0.1833121,1.819971,2407.668,0.0394304,0.1968421,0.1574117,1.594884,0.8277858,0.2816702,0.510652,0,2.365718,15,3,9,1,0,0,
1219,77,9/20/2014 1:43:06 PM,Light,3206.112,20.86589,20.66777,0.1981283,1.837326,2458.293,0.03918241,0.198888,0.1597055,1.608692,0.7667521,0.3056564,0.5139194,0,2.365718,9,1,5,1,0,0,
1219,78,9/20/2014 2:00:06 PM,Light,2694.913,20.86589,20.69714,0.1687582,1.854064,2196.649,0.03893442,0.1820246,0.1430902,1.621897,0.8151096,0.2601369,0.5125294,0,2.365718,8,0,0,0,0,0,
1219,79,9/20/2014 2:17:06 PM,Light,2957.351,20.86589,20.68034,0.1855544,1.870106,2361.919,0.03837644,0.193085,0.1547085,1.634835,0.7986606,0.2842693,0.5097092,0,2.365718,71,14,15,0,0,0,
1219,80,9/20/2014 2:34:06 PM,Light,2761.645,20.86589,20.69503,0.1708651,1.886331,2169.85,0.03825245,0.1788008,0.1405483,1.647691,0.7857092,0.2645748,0.5154409,-0.1626382,2.20308,41,2,3,0,0,0,
1219,81,9/20/2014 2:51:06 PM,Light,4828.022,20.86589,20.56272,0.3031778,1.907896,3910.588,0.03819045,0.2939177,0.2557273,1.664969,0.8099772,0.4654321,0.5105445,0,2.20308,2551,1668,1696,1032,0,0,
1219,82,9/20/2014 3:08:06 PM,Light,4464.466,20.86589,20.58285,0.2830447,1.93426,3852.682,0.03828965,0.2897515,0.2514618,1.686997,0.8629659,0.4362222,0.5115018,0,2.20308,3490,2414,2357,1476,0,0,
1219,83,9/20/2014 3:25:06 PM,Light,3722.458,20.86589,20.62918,0.2367167,1.95748,3246.912,0.03814085,0.2502839,0.212143,1.707134,0.8722493,0.3645735,0.5109702,0,2.20308,715,101,519,125,0,0,
1219,84,9/20/2014 3:42:06 PM,Light,2998.037,20.86589,20.6772,0.1886911,1.97654,2506.9,0.03848804,0.2018638,0.1633758,1.723451,0.8361807,0.290956,0.5122852,-0.08086133,2.122218,235,9,265,31,0,0,
1219,85,9/20/2014 3:59:06 PM,Light,2841.238,20.86589,20.6879,0.1779915,1.993107,2213.497,0.03812845,0.1835126,0.1453841,1.736841,0.7790608,0.271734,0.5083216,0,2.122218,17,0,3,0,0,0,
1219,86,9/20/2014 4:16:06 PM,Light,2847.296,20.86589,20.68588,0.180015,2.009249,2286.661,0.03781847,0.1885964,0.1507779,1.749612,0.8030991,0.2740024,0.5063304,0,2.122218,6,1,14,1,0,0,
1219,87,9/20/2014 4:33:06 PM,Light,2730.944,20.86589,20.69558,0.1703166,2.025076,2160.975,0.03763247,0.1785528,0.1409203,1.762231,0.7912924,0.2620099,0.5119752,0,2.122218,66,1,7,1,0,0,
1219,88,9/20/2014 4:50:06 PM,Light,2702.382,20.86589,20.69551,0.1703838,2.040493,2212.175,0.03769447,0.1826694,0.144975,1.774641,0.818602,0.2610908,0.5094393,0,2.122218,17,1,18,2,0,0,
1219,89,9/20/2014 5:07:06 PM,Light,4921.374,20.86589,20.55691,0.3089884,2.062157,4003.844,0.03828965,0.2998695,0.2615798,1.792304,0.8135622,0.4748668,0.5110232,0,2.122218,2409,1650,1499,914,0,0,
1219,90,9/20/2014 5:24:06 PM,Light,4548.513,20.86589,20.57611,0.2897856,2.089024,3982.696,0.03862444,0.2991379,0.2605135,1.814966,0.875604,0.4458529,0.5103879,0,2.122218,2570,1543,1658,937,0,0,
1219,91,9/20/2014 5:41:06 PM,Light,4310.668,20.86589,20.59251,0.2733886,2.114159,3651.823,0.03831445,0.2775628,0.2392483,1.836625,0.8471593,0.4195133,0.5095896,-0.1057942,2.016424,1121,352,711,255,0,0,
1219,92,9/20/2014 5:58:06 PM,Light,2970.91,20.86589,20.67699,0.1889013,2.134803,2576.659,0.03800446,0.2065136,0.1685092,1.854284,0.8672961,0.2906045,0.5104912,0.1511283,2.167552,93,8,17,2,0,0,
1219,93,9/20/2014 6:15:06 PM,Light,4647.181,20.86589,20.57398,0.2919098,2.156443,3826.752,0.03814086,0.2877304,0.2495895,1.872472,0.8234568,0.4495444,0.5118813,0,2.167552,2016,1433,1164,739,0,0,
1219,94,9/20/2014 6:32:06 PM,Light,5276.448,20.86589,20.53091,0.3349867,2.184611,4544.824,0.03862444,0.3357785,0.297154,1.896237,0.8613417,0.5153493,0.5106133,0,2.167552,3186,2104,2055,1296,0,0,
1219,95,9/20/2014 6:49:06 PM,Light,5441.003,20.86589,20.52095,0.3449414,2.215025,4677.898,0.03893442,0.3444581,0.3055237,1.922409,0.8597493,0.5312076,0.5111675,0.4712625,2.638815,2948,1868,1772,1036,0,0,
1219,96,9/20/2014 7:06:06 PM,Dark,4858.301,20.86589,20.55575,0.310145,2.244242,4307.426,0.03893442,0.3205891,0.2816547,1.947901,0.8866116,0.4775385,0.5105664,0,2.638815,2305,1454,1294,750,0,0,
1219,97,9/20/2014 7:23:06 PM,Dark,4292.354,20.86589,20.59245,0.2734396,2.2702,3738.623,0.03888483,0.2836509,0.2447661,1.970724,0.8709961,0.4202557,0.5099353,-0.1443276,2.494487,1281,651,753,413,0,0,
1219,98,9/20/2014 7:40:06 PM,Dark,5342.935,20.86589,20.52225,0.3436404,2.297555,4769.573,0.03893442,0.3527409,0.3138065,1.994881,0.8926878,0.525976,0.5074199,0.2643178,2.758805,3027,2068,2085,1267,0,0,
1219,99,9/20/2014 7:57:06 PM,Dark,4820.422,20.86589,20.5555,0.3103925,2.326387,4325.457,0.03918241,0.3238129,0.2846305,2.020683,0.897319,0.475089,0.5073407,0,2.758805,2453,1634,1415,834,0,0,
1219,100,9/20/2014 8:14:06 PM,Dark,5084.629,20.86589,20.54367,0.3222214,2.354497,4432.967,0.03913281,0.3277932,0.2886604,2.045537,0.8718368,0.4979312,0.5126984,0.05588794,2.814693,3725,2334,2424,1374,0,0,
1219,101,9/20/2014 8:31:06 PM,Dark,5229.74,20.86589,20.53324,0.3326523,2.383767,4433.696,0.03928161,0.3305706,0.291289,2.070697,0.8477852,0.5090379,0.5081619,0,2.814693,2488,1589,1582,942,0,0,
1219,102,9/20/2014 8:48:06 PM,Dark,4952.267,20.86589,20.54643,0.3194628,2.412656,4492.488,0.0394924,0.3350345,0.2955421,2.096026,0.9071579,0.4892857,0.5074753,0,2.814693,2133,1366,1465,815,0,0,
1219,103,9/20/2014 9:05:06 PM,Dark,5059.135,20.86589,20.54092,0.3249787,2.441065,4546.721,0.03977759,0.3381591,0.2983816,2.121676,0.8987149,0.4987903,0.508716,0,2.814693,3179,2131,2247,1308,0,0,
1219,104,9/20/2014 9:22:06 PM,Dark,5056.764,20.86589,20.54303,0.3228656,2.46977,4508.243,0.04011237,0.3346377,0.2945253,2.14737,0.8915272,0.4976595,0.5110172,0,2.814693,3292,2148,2106,1251,0,0,
1219,105,9/20/2014 9:39:06 PM,Dark,4966.724,20.86589,20.55005,0.3158437,2.498211,4418.476,0.04062075,0.3282396,0.2876188,2.172699,0.8896157,0.488564,0.5128694,0,2.814693,3679,2221,1591,911,0,0,
1219,106,9/20/2014 9:56:06 PM,Dark,5116.509,20.86589,20.53859,0.3273056,2.526825,4538.229,0.04085634,0.3381963,0.29734,2.198116,0.8869776,0.5029649,0.5095482,0,2.814693,4242,2892,2812,1737,0,0,
1219,107,9/20/2014 10:13:06 PM,Dark,3936.186,20.86589,20.6142,0.2516897,2.552497,3532.978,0.04129033,0.2721442,0.2308539,2.221005,0.8975639,0.3879646,0.5109212,0,2.814693,966,449,781,344,0,0,
1219,108,9/20/2014 10:30:06 PM,Dark,4939.239,20.86589,20.55127,0.3146248,2.577695,4449.005,0.04098034,0.3303846,0.2894043,2.243667,0.9007471,0.4872172,0.5132244,0.3698475,3.184541,2775,1936,2013,1241,0,0,
1219,109,9/20/2014 10:47:06 PM,Dark,4844.714,20.86589,20.55088,0.3150178,2.605457,4598.133,0.04146392,0.3436645,0.3022006,2.269341,0.9491031,0.483674,0.5079553,0,3.184541,2804,1703,2043,1267,0,0,
1219,110,9/20/2014 11:04:06 PM,Dark,4371.012,20.86589,20.58165,0.2842474,2.631601,4183.235,0.04153831,0.3160384,0.2745001,2.294253,0.9570405,0.437238,0.5087537,0.2294819,3.414022,2036,1476,1470,929,0,0,
1219,111,9/20/2014 11:21:06 PM,Dark,5078.693,20.86589,20.53973,0.3261614,2.658425,4542.841,0.04141432,0.3397463,0.298332,2.319019,0.8944902,0.5001891,0.5083686,-0.1357064,3.278316,4579,3401,3035,1990,0,0,
1219,112,9/20/2014 11:38:06 PM,Dark,5402.401,20.86589,20.52099,0.3449065,2.68817,4845.684,0.04122833,0.3574032,0.3161749,2.345664,0.89695,0.5323982,0.5116559,0,3.278316,3503,2397,2667,1739,0,0,
1219,113,9/20/2014 11:55:06 PM,Dark,4950.927,20.86589,20.54894,0.3169493,2.717542,4540.958,0.04104234,0.3368696,0.2958272,2.372295,0.9171934,0.4903794,0.5124542,0.4124551,3.690771,3502,2290,2412,1423,0,0,
1219,114,9/21/2014 12:12:06 AM,Dark,4669.924,20.86589,20.56622,0.299678,2.744838,4224.895,0.04091834,0.3175512,0.2766328,2.397165,0.9047031,0.4611072,0.5098713,0.0512085,3.74198,4034,2621,2582,1536,0,0,
1219,115,9/21/2014 12:29:06 AM,Dark,3762.437,20.86589,20.62695,0.2389479,2.768753,3184.284,0.04073235,0.2496763,0.208944,2.418175,0.8463354,0.366083,0.5087961,0,3.74198,505,10,183,6,0,0,
1219,116,9/21/2014 12:46:06 AM,Dark,2781.118,20.86589,20.68764,0.1782552,2.787307,2490.2,0.04048436,0.2036618,0.1631774,2.434267,0.8953953,0.2739681,0.5094768,-0.02629614,3.715683,46,4,45,2,0,0,
1219,117,9/21/2014 1:03:06 AM,Dark,2943.891,20.86589,20.68206,0.1838332,2.803555,2330.593,0.04042236,0.192589,0.1521666,2.447944,0.791671,0.2824677,0.5113553,0,3.715683,62,6,40,3,0,0,
1219,118,9/21/2014 1:20:06 AM,Dark,2767.379,20.86589,20.68877,0.1771259,2.819759,2401.776,0.03986438,0.197958,0.1580936,2.461374,0.8678883,0.2707363,0.5071942,0.1093292,3.825013,76,18,86,1,0,0,
1219,119,9/21/2014 1:37:06 AM,Dark,3645.679,20.86589,20.63333,0.2325652,2.837969,3117.543,0.03992638,0.2450141,0.2050877,2.477045,0.8551335,0.355514,0.507495,-0.2614136,3.563599,588,326,421,208,0,0,
1219,120,9/21/2014 1:54:06 AM,Dark,5262.972,20.86589,20.52895,0.3369481,2.86327,4657.325,0.03980239,0.345326,0.3055236,2.499128,0.8849229,0.5170957,0.5089133,0,3.563599,3274,2195,2496,1403,0,0,
1219,121,9/21/2014 2:11:06 AM,Dark,5374.153,20.86589,20.52471,0.3411829,2.893455,4582.895,0.03992638,0.3401183,0.3001919,2.525347,0.852766,0.5237548,0.5096835,0,3.563599,3517,2577,2578,1685,0,0,
1219,122,9/21/2014 2:28:06 AM,Dark,5142.296,20.86589,20.53765,0.3282496,2.923293,4343.201,0.04079434,0.3273468,0.2865524,2.550672,0.8446034,0.5001227,0.5060205,0,3.563599,2692,1893,1980,1207,0,0,
1219,123,9/21/2014 2:45:06 AM,Dark,5020.53,20.86589,20.54594,0.3199516,2.95213,4367.515,0.04060835,0.3267268,0.2861185,2.57539,0.869931,0.491418,0.5096177,0,3.563599,3618,2542,2347,1521,0,0,
1219,124,9/21/2014 3:02:06 AM,Dark,5115.892,20.86589,20.54284,0.3230497,2.980894,4128.191,0.04057116,0.3122194,0.2716482,2.599494,0.8069347,0.4927993,0.5073699,0,3.563599,2848,1794,1560,956,0,0,
1219,125,9/21/2014 3:19:06 AM,Dark,4402.985,20.86589,20.58644,0.2794491,3.007895,3865.696,0.04029837,0.2920702,0.2517718,2.622174,0.8779716,0.4318452,0.5125951,0.4029899,3.966589,1910,1337,974,644,0,0,
1219,126,9/21/2014 3:36:06 AM,Dark,4151.526,20.86589,20.6011,0.2647971,3.032165,3523.043,0.04029837,0.272355,0.2320566,2.643135,0.848614,0.4041746,0.5068564,0.5059862,4.472575,1708,1112,1249,767,0,0,
1219,127,9/21/2014 3:53:06 AM,Dark,3122.271,20.86589,20.66908,0.1968162,3.052791,2591.677,0.04047196,0.2098615,0.1693896,2.660473,0.8300616,0.3025413,0.5108106,-0.3536172,4.118958,25,1,1,0,0,0,
1219,128,9/21/2014 4:10:06 AM,Dark,2838.702,20.86589,20.68736,0.178535,3.069702,2335.435,0.04027357,0.1928122,0.1525386,2.674451,0.8227121,0.2745493,0.511158,0.1322427,4.251201,4,1,1,0,0,0,
1219,129,9/21/2014 4:27:06 AM,Dark,2622.37,20.86589,20.69866,0.1672359,3.085195,2300.597,0.03987678,0.1904563,0.1505795,2.687605,0.8772969,0.2571587,0.5100685,-0.1395059,4.111695,99,15,50,3,0,0,
1219,130,9/21/2014 4:44:06 AM,Dark,5009.572,20.86589,20.54452,0.3213757,3.106884,4340.275,0.04047196,0.3269128,0.2864408,2.706478,0.8663964,0.4899085,0.5058702,-0.05319214,4.058503,2963,2044,2081,1153,0,0,
1219,131,9/21/2014 5:01:06 AM,Dark,4975.9,20.86589,20.54682,0.3190736,3.135219,4422.436,0.04079434,0.3311286,0.2903343,2.731344,0.8887711,0.4893629,0.5085282,0.2916565,4.350159,4008,2873,2691,1655,0,0,
1219,132,9/21/2014 5:18:06 AM,Dark,4606.154,20.86589,20.57239,0.2935042,3.162404,4126.539,0.04005037,0.3088467,0.2687963,2.755598,0.8958753,0.4538071,0.512522,-0.06203699,4.288122,3220,2255,2464,1551,0,0,
1219,133,9/21/2014 5:35:06 AM,Dark,4013.986,20.86589,20.60893,0.2569667,3.186856,3538.008,0.04071995,0.272975,0.232255,2.777339,0.8814201,0.3940338,0.5085658,0.3099623,4.598084,1802,1089,1058,611,0,0,
1219,134,9/21/2014 5:52:06 AM,Dark,3140.448,20.86589,20.66526,0.2006344,3.207145,2721.576,0.04091834,0.2197811,0.1788628,2.795089,0.8666206,0.3071358,0.5079929,0.229197,4.827281,33,2,4,1,0,0,
1219,135,9/21/2014 6:09:06 AM,Dark,4157.486,20.86589,20.59969,0.2662087,3.227867,3719.46,0.04027357,0.2837997,0.2435261,2.81338,0.8946416,0.409477,0.5098995,0,4.827281,744,479,507,279,0,0,
1219,136,9/21/2014 6:26:06 AM,Dark,4906.069,20.86589,20.55165,0.3142455,3.253597,4305.674,0.04029837,0.3233294,0.283031,2.83616,0.877622,0.4811455,0.5078802,0,4.827281,4815,3515,2893,1888,0,0,
1219,137,9/21/2014 6:43:06 AM,Dark,3993.47,20.86589,20.60936,0.2565351,3.278837,3630.954,0.04085634,0.2786167,0.2377604,2.858672,0.9092225,0.3947597,0.5098338,0,4.827281,1810,1052,1235,737,0,0,
1219,138,9/21/2014 7:00:06 AM,Light,3088.46,20.86589,20.67168,0.1942106,3.29892,2496.626,0.04104234,0.2045917,0.1635494,2.876044,0.8083725,0.2976121,0.5096553,0,4.827281,148,8,46,11,0,0,
1219,139,9/21/2014 7:17:06 AM,Light,2900.5,20.86589,20.68408,0.1818171,3.315911,2376.264,0.04104234,0.1958501,0.1548077,2.889869,0.8192601,0.280279,0.512473,-0.1055398,4.721742,44,1,30,11,0,0,
1219,140,9/21/2014 7:34:06 AM,Light,2827.68,20.86589,20.68919,0.1767055,3.332165,2260.632,0.04116633,0.1886212,0.1474549,2.903025,0.7994653,0.2718611,0.5118531,0.1245985,4.84634,4,1,15,1,0,0,
1219,141,9/21/2014 7:51:06 AM,Light,4664.917,20.86589,20.5744,0.2914907,3.353451,3792.317,0.04110433,0.287718,0.2466136,2.920222,0.812944,0.4500499,0.5134028,0,4.84634,1646,986,1258,645,0,0,
1219,142,9/21/2014 8:08:06 AM,Light,4772.689,20.86589,20.56862,0.2972727,3.380232,3799.24,0.04091834,0.2881024,0.247184,2.941764,0.7960376,0.4584561,0.5131586,0,4.84634,3773,2521,2472,1496,0,0,
1219,143,9/21/2014 8:25:06 AM,Light,4097.606,20.86589,20.61068,0.2552143,3.405393,3203.047,0.04062075,0.2496639,0.2090432,2.961625,0.7816872,0.3921578,0.5115713,0,4.84634,464,30,347,55,0,0,
1219,144,9/21/2014 8:42:06 AM,Light,3195.018,20.86589,20.66752,0.198377,3.426074,2471.22,0.04098034,0.2020498,0.1610695,2.977716,0.7734603,0.3051278,0.5122476,0,4.84634,44,0,32,8,0,0,
1219,145,9/21/2014 8:59:06 AM,Light,2770.245,20.86589,20.69272,0.1731696,3.442995,2247.263,0.04067035,0.1869225,0.1462521,2.991102,0.8112144,0.2671424,0.5130061,0,4.84634,2,0,1,0,0,0,
1219,146,9/21/2014 9:16:06 AM,Light,2930.511,20.86589,20.6828,0.1830907,3.459174,2341.767,0.04110433,0.193829,0.1527246,3.004125,0.7990984,0.2817211,0.5119283,0,4.84634,24,4,29,8,0,0,
1219,147,9/21/2014 9:33:06 AM,Light,2817.548,20.86589,20.69056,0.1753387,3.475483,2164.345,0.04126552,0.1828182,0.1415527,3.016909,0.7681659,0.2687109,0.5104957,0,4.84634,59,1,60,5,0,0,
1219,148,9/21/2014 9:50:06 AM,Light,3207.256,20.86589,20.66745,0.1984454,3.492584,2335.08,0.04160031,0.1947961,0.1531958,3.029679,0.7280616,0.3027034,0.5089231,0,4.84634,31,2,22,6,0,0,
1219,149,9/21/2014 10:07:06 AM,Light,3017.535,20.86589,20.68075,0.1851403,3.510245,2277.758,0.04121593,0.188522,0.1473061,3.042767,0.7548404,0.2867914,0.5162675,0.01781178,4.864152,11,1,55,2,0,0,
1219,150,9/21/2014 10:24:06 AM,Light,2580.948,20.86589,20.70466,0.1612338,3.526125,2095.547,0.04073235,0.1770028,0.1362705,3.055174,0.811929,0.2489335,0.5134122,0,4.864152,3,0,4,0,0,0,
1219,151,9/21/2014 10:41:06 AM,Light,4818.423,20.86589,20.56168,0.304215,3.547153,4005.238,0.04054636,0.3026718,0.2621254,3.072512,0.8312342,0.4670342,0.5101343,-0.2026162,4.661536,2361,1542,1395,742,0,0,
1219,152,9/21/2014 10:58:06 AM,Light,4292.712,20.86589,20.59886,0.2670307,3.572999,3435.9,0.04076954,0.2638117,0.2230422,3.093619,0.8004032,0.4128128,0.5143129,0,4.661536,3851,2777,2527,1558,0,0,
1219,153,9/21/2014 11:15:06 AM,Light,3806.335,20.86589,20.62795,0.237943,3.595974,3107.001,0.04048436,0.2424722,0.2019879,3.112181,0.8162711,0.3675303,0.5135531,0.07243872,4.733974,2206,1245,1470,713,0,0,
1219,154,9/21/2014 11:32:06 AM,Light,2947.889,20.86589,20.67997,0.1859288,3.615127,2387.391,0.04058769,0.1974,0.1568123,3.127762,0.8098648,0.2841749,0.5082934,-0.05301857,4.680956,32,1,99,0,0,0,
1219,155,9/21/2014 11:49:06 AM,Light,3138.786,20.86589,20.67083,0.1950663,3.632402,2395.478,0.04057115,0.1972016,0.1566305,3.141334,0.7631861,0.2989617,0.5106227,0,4.680956,24,2,105,20,0,0,
1219,156,9/21/2014 12:06:06 PM,Light,2832.296,20.86589,20.68915,0.1767465,3.649341,2236.781,0.04011237,0.1861165,0.1460041,3.154476,0.7897412,0.2716253,0.5114868,0.07877064,4.759727,7,1,14,3,0,0,
1219,157,9/21/2014 12:23:06 PM,Light,2988.953,20.86589,20.67944,0.1864561,3.665861,2299.439,0.0394304,0.1901463,0.1507159,3.167349,0.7693124,0.2851424,0.5093822,0,4.759727,93,0,42,4,0,0,
1219,158,9/21/2014 12:40:06 PM,Light,2909.77,20.86589,20.6861,0.1797974,3.682598,2199.817,0.03903361,0.1822726,0.143239,3.180115,0.7560108,0.2766332,0.5127547,0.02502918,4.784756,96,1,54,12,0,0,
1219,159,9/21/2014 12:57:06 PM,Light,2771.856,20.86589,20.69439,0.1715093,3.698719,2151.846,0.03868643,0.1783668,0.1396804,3.192462,0.7763197,0.2649108,0.5143443,-0.2195539,4.565202,21,0,11,0,0,0,
1219,160,9/21/2014 1:14:06 PM,Light,3880.751,20.86589,20.6207,0.2451926,3.717611,3234.474,0.03843844,0.2501723,0.2117338,3.207761,0.8334661,0.3763624,0.5100073,0,4.565202,1519,1012,1422,622,0,0,
1219,161,9/21/2014 1:31:06 PM,Light,3591.697,20.86589,20.63828,0.2276153,3.738811,3043.325,0.03825245,0.2374752,0.1992228,3.225572,0.8473222,0.3495576,0.5099986,0,4.565202,1184,581,1095,442,0,0,
1219,162,9/21/2014 1:48:06 PM,Light,2916.2,20.86589,20.6832,0.1826939,3.757268,2410.229,0.03824005,0.1949201,0.1566801,3.241038,0.8264967,0.2823169,0.5135813,0.08330822,4.64851,24,1,6,3,0,0,
1219,163,9/21/2014 2:05:06 PM,Light,2765.991,20.86589,20.69379,0.1721001,3.77339,2192.38,0.03800446,0.1805987,0.1425942,3.254096,0.7926199,0.265463,0.5133183,-0.1012983,4.547212,1,0,0,0,0,0,
1219,164,9/21/2014 2:22:06 PM,Light,2910.384,20.86589,20.68324,0.1826591,3.789499,2382.838,0.03789286,0.193333,0.1554401,3.267081,0.8187367,0.2811966,0.5117968,-0.03770447,4.509507,11,2,20,4,0,0,
1219,165,9/21/2014 2:39:06 PM,Light,2999.569,20.86589,20.67996,0.1859325,3.80627,2282.272,0.03806645,0.1869844,0.148918,3.280317,0.7608667,0.2855299,0.5116841,0,4.509507,10,0,16,8,0,0,
1219,166,9/21/2014 2:56:06 PM,Light,3604.721,20.86589,20.6381,0.2277944,3.825019,3011.528,0.03825245,0.2353425,0.1970901,3.295349,0.8354397,0.3497681,0.5101343,0.01824474,4.527752,553,53,356,79,0,0,
1219,167,9/21/2014 3:13:06 PM,Light,4665.658,20.86589,20.57138,0.2945116,3.848501,3903.356,0.03781847,0.2929258,0.2551073,3.314983,0.8366143,0.4528466,0.5108308,0,4.527752,3015,2112,2229,1328,0,0,
1219,168,9/21/2014 3:30:06 PM,Light,3759.851,20.86589,20.62547,0.2404205,3.872397,3414.156,0.03764487,0.2602407,0.2225958,3.33574,0.9080564,0.3715579,0.5120503,0,4.527752,1315,884,1456,619,0,0,
1219,169,9/21/2014 3:47:06 PM,Light,2747.607,20.86589,20.68988,0.1760152,3.890848,2435.266,0.03789286,0.1976976,0.1598047,3.352325,0.8863226,0.2700518,0.5087537,0.3443146,4.872066,0,0,207,0,0,0,
1219,170,9/21/2014 4:04:06 PM,Light,3065.041,20.86589,20.6736,0.1922904,3.907347,2534.216,0.03759528,0.2025582,0.1649629,3.366428,0.8268131,0.2967501,0.5128863,-0.1325531,4.739513,4,0,65,10,0,0,
1219,171,9/21/2014 4:21:06 PM,Light,3114.291,20.86589,20.66902,0.1968771,3.924882,2595.87,0.03804165,0.2080636,0.170022,3.380985,0.8335347,0.302035,0.5097305,0,4.739513,180,2,27,8,0,0,
1219,172,9/21/2014 4:38:06 PM,Light,3117.939,20.86589,20.67124,0.1946571,3.942566,2504.248,0.03819045,0.2012439,0.1630534,3.395456,0.8031741,0.3000528,0.5127642,0.2310333,4.970547,35,1,16,4,0,0,
1219,173,9/21/2014 4:55:06 PM,Light,4857.79,20.86589,20.56024,0.3056515,3.965222,4040.358,0.03843844,0.3019278,0.2634894,3.414049,0.8317276,0.4709091,0.5119414,0,4.970547,1700,1122,1414,748,0,0,
1219,174,9/21/2014 5:12:06 PM,Light,4891.158,20.86589,20.55109,0.3148027,3.992886,4447.085,0.03837644,0.3301367,0.2917602,3.438138,0.9092091,0.4834957,0.508857,0,4.970547,3386,2581,2532,1683,0,0,
1219,175,9/21/2014 5:29:06 PM,Light,4526.45,20.86589,20.578,0.2878902,4.019605,3962.329,0.03848804,0.2972408,0.2587528,3.461994,0.8753723,0.4436644,0.5112332,0.06195068,5.032497,935,441,779,275,0,0,
1219,176,9/21/2014 5:46:06 PM,Light,2946.638,20.86589,20.67888,0.1870096,4.040788,2528.82,0.03913281,0.2045297,0.1653969,3.480393,0.8582054,0.2875693,0.5104443,0.1046805,5.137178,44,1,20,2,0,0,
1219,177,9/21/2014 6:03:06 PM,Light,4081.999,20.86589,20.6104,0.2554979,4.060748,3406.029,0.03887242,0.2597075,0.2208351,3.497246,0.8344023,0.3959741,0.5149244,0,5.137178,212,19,282,16,0,0,
1219,178,9/21/2014 6:20:06 PM,Light,5674.151,20.86589,20.51105,0.3548462,4.088454,4635.121,0.03926507,0.3406762,0.3014112,3.52008,0.8168835,0.5479679,0.5134163,0,5.137178,3770,2797,2493,1646,0,0,
1219,179,9/21/2014 6:37:06 PM,Light,5158.503,20.86589,20.5398,0.3260955,4.119185,4473.936,0.03992638,0.3308186,0.2908922,3.545926,0.8672935,0.5045873,0.5134686,0,5.137178,2221,1315,1541,891,0,0,
1219,180,9/21/2014 6:54:06 PM,Light,5255.477,20.86589,20.52727,0.3386296,4.148737,4787.706,0.04022397,0.3545637,0.3143397,3.572211,0.9109937,0.5197403,0.5084813,0.09522486,5.232403,2501,1352,1358,748,0,0,
1219,181,9/21/2014 7:11:06 PM,Dark,5253.102,20.86589,20.52832,0.3375699,4.178556,4740.341,0.04037276,0.3513398,0.3109671,3.599247,0.9023889,0.5183901,0.5089133,0,5.232403,2265,1386,1380,800,0,0,
1219,182,9/21/2014 7:28:06 PM,Dark,4917.496,20.86589,20.54942,0.3164755,4.207412,4432.182,0.04036036,0.3316122,0.2912518,3.62527,0.9013088,0.4851405,0.5080398,0,5.232403,1835,1021,1428,815,0,0,
1219,183,9/21/2014 7:45:06 PM,Dark,5791.773,20.86589,20.49794,0.3679536,4.237812,4921.719,0.04060835,0.3634293,0.322821,3.651819,0.8497776,0.5640282,0.5089979,0.2747245,5.507127,3794,2735,2413,1493,0,0,
1219,184,9/21/2014 8:02:06 PM,Dark,5640.074,20.86589,20.50965,0.3562491,4.270248,4812.681,0.04076955,0.3543777,0.3136081,3.67944,0.853301,0.5497454,0.5123419,-0.2177329,5.289394,2685,1615,1933,1016,0,0,
1219,185,9/21/2014 8:19:06 PM,Dark,5428.135,20.86589,20.51805,0.3478429,4.301652,4756.768,0.04047196,0.3533857,0.3129137,3.706594,0.8763171,0.5321705,0.5075067,0,5.289394,2759,1855,2088,1247,0,0,
1219,186,9/21/2014 8:36:06 PM,Dark,5434.749,20.86589,20.51789,0.3480059,4.332477,4676.464,0.04052156,0.3489715,0.30845,3.73336,0.8604746,0.5306942,0.5061638,0.2384949,5.527889,3212,2084,1943,1193,0,0,
1219,187,9/21/2014 8:53:06 PM,Dark,5303.322,20.86589,20.5264,0.3394915,4.362945,4665.971,0.04036036,0.346752,0.3063916,3.75987,0.8798205,0.5203924,0.5084155,0,5.527889,4098,2885,2671,1767,0,0,
